labels,values0,31667465.txt
0,31677350.txt
0,31677349.txt
0,31677236.txt
0,31677214.txt
0,31677199.txt
0,31677106.txt
0,31677078.txt
0,31676997.txt
0,31676996.txt
0,31676858.txt
0,31676854.txt
0,31676803.txt
0,31676584.txt
0,31676570.txt
0,31676506.txt
0,31676447.txt
0,31676431.txt
0,31676430.txt
0,31676387.txt
0,31676367.txt
0,31676304.txt
0,31676157.txt
0,31676138.txt
0,31676006.txt
0,31676004.txt
0,31675986.txt
0,31675983.txt
0,31675966.txt
0,31675878.txt
0,31675818.txt
0,31667356.txt
0,31675523.txt
0,31675516.txt
0,31675515.txt
0,31675510.txt
0,31675503.txt
0,31675474.txt
0,31675457.txt
0,31675394.txt
0,31675371.txt
0,31675360.txt
0,31675258.txt
0,31675132.txt
0,31675093.txt
0,31674906.txt
0,31674901.txt
0,31674898.txt
0,31674885.txt
0,31674870.txt
0,31674847.txt
0,31674714.txt
0,31674699.txt
0,31674256.txt
0,31674166.txt
0,31673994.txt
0,31673977.txt
0,31673899.txt
0,31673836.txt
0,31673820.txt
0,31673814.txt
0,31673776.txt
0,31673696.txt
0,31673694.txt
0,31673683.txt
0,31673582.txt
0,31673473.txt
0,31673454.txt
0,31673353.txt
0,31673282.txt
0,31673192.txt
0,31673155.txt
0,31673141.txt
0,31673120.txt
0,31673117.txt
0,31673114.txt
0,31673064.txt
0,31672965.txt
0,31672916.txt
0,31672891.txt
0,31672863.txt
0,31672862.txt
0,31672853.txt
0,31672842.txt
0,31672755.txt
0,31672754.txt
0,31672704.txt
0,31672666.txt
0,31672665.txt
0,31672659.txt
0,31672658.txt
0,31672657.txt
0,31672644.txt
0,31672596.txt
0,31672433.txt
0,31672406.txt
0,31672273.txt
0,31672264.txt
0,31672142.txt
0,31672101.txt
0,31671946.txt
0,31671936.txt
0,31671909.txt
0,31671851.txt
0,31671845.txt
0,31671843.txt
0,31671831.txt
0,31671829.txt
0,31671828.txt
0,31671825.txt
0,31671824.txt
0,31671816.txt
0,31671783.txt
0,31671744.txt
0,31671656.txt
0,31671637.txt
0,31671627.txt
0,31671622.txt
0,31671600.txt
0,31671583.txt
0,31671571.txt
0,31671546.txt
0,31671357.txt
0,31671297.txt
0,31671288.txt
0,31671178.txt
0,31671165.txt
0,31671162.txt
0,31671160.txt
0,31671158.txt
0,31671157.txt
0,31671153.txt
0,31671125.txt
0,31671121.txt
0,31671120.txt
0,31671105.txt
0,31671099.txt
0,31671094.txt
0,31671053.txt
0,31670892.txt
0,31670871.txt
0,31670859.txt
0,31670726.txt
0,31670651.txt
0,31670401.txt
0,31670300.txt
0,31670274.txt
0,31670219.txt
0,31670218.txt
0,31670188.txt
0,31670142.txt
0,31670096.txt
0,31670050.txt
0,31669830.txt
0,31669807.txt
0,31669783.txt
0,31669761.txt
0,31669727.txt
0,31669593.txt
0,31669592.txt
0,31669566.txt
0,31669506.txt
0,31669501.txt
0,31669458.txt
0,31669454.txt
0,31669450.txt
0,31669444.txt
0,31669389.txt
0,31669379.txt
0,31669367.txt
0,31669364.txt
0,31669354.txt
0,31669333.txt
0,31669331.txt
0,31669315.txt
0,31669192.txt
0,31669148.txt
0,31669141.txt
0,31669107.txt
0,31669062.txt
0,31669035.txt
0,31668930.txt
0,31668877.txt
0,31668863.txt
0,31668824.txt
0,31668822.txt
0,31668821.txt
0,31668818.txt
0,31668804.txt
0,31668643.txt
0,31668551.txt
0,31668423.txt
0,31668409.txt
0,31668382.txt
0,31668202.txt
0,31668201.txt
0,31668200.txt
0,31668199.txt
0,31668198.txt
0,31668197.txt
0,31668196.txt
0,31668195.txt
0,31668190.txt
0,31668189.txt
0,31668149.txt
0,31668145.txt
0,31668120.txt
0,31668086.txt
0,31668027.txt
0,31668025.txt
0,31668024.txt
0,31667997.txt
0,31667996.txt
0,31667945.txt
0,31667887.txt
0,31667881.txt
0,31667802.txt
0,31667795.txt
0,31667771.txt
0,31667759.txt
0,31667646.txt
0,31667508.txt
0,31667490.txt
0,31667444.txt
0,31667431.txt
0,31667363.txt
0,31667200.txt
0,31667199.txt
0,31667087.txt
0,31667046.txt
0,31667012.txt
0,31666844.txt
0,31666806.txt
0,31666795.txt
0,31666731.txt
0,31666730.txt
0,31666702.txt
0,31666635.txt
0,31666569.txt
0,31666568.txt
0,31666565.txt
0,31666552.txt
0,31666545.txt
0,31666521.txt
0,31666497.txt
0,31666492.txt
0,31666491.txt
0,31666441.txt
0,31666401.txt
0,31666385.txt
0,31666384.txt
0,31666383.txt
0,31666382.txt
0,31666381.txt
0,31666380.txt
0,31666379.txt
0,31666378.txt
0,31666377.txt
0,31666376.txt
0,31666375.txt
0,31666374.txt
0,31666373.txt
0,31666372.txt
0,31666371.txt
0,31666365.txt
0,31666364.txt
0,31666360.txt
0,31666353.txt
0,31666336.txt
0,31666303.txt
0,31666296.txt
0,31666279.txt
0,31666196.txt
0,31666126.txt
0,31666074.txt
0,31666073.txt
0,31666067.txt
0,31666061.txt
0,31666035.txt
0,31666019.txt
0,31665987.txt
0,31665909.txt
0,31665828.txt
0,31665666.txt
0,31665647.txt
0,31665644.txt
0,31665504.txt
0,31665473.txt
0,31665403.txt
0,31665393.txt
0,31665373.txt
0,31665362.txt
0,31665351.txt
0,31665348.txt
0,31665345.txt
0,31665342.txt
0,31665341.txt
0,31665247.txt
0,31665236.txt
0,31665153.txt
0,31665142.txt
0,31665134.txt
0,31665103.txt
0,31665098.txt
0,31665063.txt
0,31665060.txt
0,31665057.txt
0,31665046.txt
0,31665045.txt
0,31665022.txt
0,31665014.txt
0,31665007.txt
0,31664945.txt
0,31664944.txt
0,31664936.txt
0,31664929.txt
0,31664923.txt
0,31664910.txt
0,31664890.txt
0,31664886.txt
0,31664778.txt
0,31664755.txt
0,31664705.txt
0,31664674.txt
0,31664651.txt
0,31664650.txt
0,31664601.txt
0,31664588.txt
0,31664549.txt
0,31664538.txt
0,31664503.txt
0,31664319.txt
0,31664159.txt
0,31664116.txt
0,31663818.txt
0,31663692.txt
0,31663631.txt
0,31663621.txt
0,31663617.txt
0,31663613.txt
0,31663611.txt
0,31663481.txt
0,31663464.txt
0,31663456.txt
0,31663387.txt
0,31663334.txt
0,31663272.txt
0,31663081.txt
0,31663020.txt
0,31663016.txt
0,31662961.txt
0,31662919.txt
0,31662876.txt
0,31662859.txt
0,31662858.txt
0,31662830.txt
0,31662784.txt
0,31662732.txt
0,31662531.txt
0,31662504.txt
0,31662489.txt
0,31662488.txt
0,31662487.txt
0,31662460.txt
0,31662457.txt
0,31662398.txt
0,31662380.txt
0,31662340.txt
0,31662158.txt
0,31662148.txt
0,31662085.txt
0,31661914.txt
0,31661835.txt
0,31661774.txt
0,31661701.txt
0,31661548.txt
0,31661533.txt
0,31661525.txt
0,31661521.txt
0,31661485.txt
0,31661484.txt
0,31661471.txt
0,31661461.txt
0,31661383.txt
0,31661360.txt
0,31661324.txt
0,31661322.txt
0,31661278.txt
0,31661198.txt
0,31661141.txt
0,31661123.txt
0,31661057.txt
0,31661056.txt
0,31661051.txt
0,31661047.txt
0,31661000.txt
0,31660997.txt
0,31660993.txt
0,31660973.txt
0,31660972.txt
0,31660964.txt
0,31660953.txt
0,31660908.txt
0,31660891.txt
0,31660883.txt
0,31660879.txt
0,31660798.txt
0,31660785.txt
0,31660711.txt
0,31660536.txt
0,31660483.txt
0,31660450.txt
0,31660421.txt
0,31660420.txt
0,31660419.txt
0,31660416.txt
0,31660412.txt
0,31660409.txt
0,31660407.txt
0,31660400.txt
0,31660396.txt
0,31660393.txt
0,31660385.txt
0,31660384.txt
0,31660376.txt
0,31660372.txt
0,31660366.txt
0,31660347.txt
0,31660344.txt
0,31660340.txt
0,31660338.txt
0,31660334.txt
0,31660333.txt
0,31660276.txt
0,31660259.txt
0,31660086.txt
0,31660077.txt
0,31660033.txt
0,31659975.txt
0,31659961.txt
0,31659912.txt
0,31659901.txt
0,31659871.txt
0,31659846.txt
0,31659780.txt
0,31659775.txt
0,31659733.txt
0,31659708.txt
0,31659692.txt
0,31659688.txt
0,31659681.txt
0,31659661.txt
0,31659581.txt
0,31659449.txt
0,31659444.txt
0,31659312.txt
0,31659299.txt
0,31659244.txt
0,31659192.txt
0,31659175.txt
0,31659158.txt
0,31659104.txt
0,31659075.txt
0,31659012.txt
0,31658963.txt
0,31658836.txt
0,31658786.txt
0,31658782.txt
0,31658773.txt
0,31658770.txt
0,31658769.txt
0,31658748.txt
0,31658739.txt
0,31658738.txt
0,31658707.txt
0,31658698.txt
0,31658691.txt
0,31658689.txt
0,31658680.txt
0,31658679.txt
0,31658677.txt
0,31658654.txt
0,31658646.txt
0,31658632.txt
0,31658630.txt
0,31658533.txt
0,31658532.txt
0,31658530.txt
0,31658433.txt
0,31658378.txt
0,31658341.txt
0,31658318.txt
0,31658304.txt
0,31658294.txt
0,31658290.txt
0,31658265.txt
0,31658184.txt
0,31658180.txt
0,31658159.txt
0,31658131.txt
0,31658127.txt
0,31658118.txt
0,31658068.txt
0,31658041.txt
0,31657774.txt
0,31657773.txt
0,31657732.txt
0,31657719.txt
0,31657708.txt
0,31657706.txt
0,31657692.txt
0,31657679.txt
0,31657609.txt
0,31657528.txt
0,31657467.txt
0,31657343.txt
0,31657100.txt
0,31657099.txt
0,31657061.txt
0,31656957.txt
0,31656863.txt
0,31656839.txt
0,31656730.txt
0,31656723.txt
0,31656600.txt
0,31656582.txt
0,31656483.txt
0,31656482.txt
0,31656481.txt
0,31656478.txt
0,31656477.txt
0,31656468.txt
0,31656240.txt
0,31656166.txt
0,31656054.txt
0,31656039.txt
0,31656009.txt
0,31655955.txt
0,31655850.txt
0,31655617.txt
0,31655575.txt
0,31655554.txt
0,31655490.txt
0,31655455.txt
0,31655333.txt
0,31655270.txt
0,31655224.txt
0,31655218.txt
0,31655205.txt
0,31655134.txt
0,31655106.txt
0,31655105.txt
0,31655087.txt
0,31655083.txt
0,31655055.txt
0,31655018.txt
0,31655004.txt
0,31655002.txt
0,31654993.txt
0,31654935.txt
0,31654797.txt
0,31654778.txt
0,31654776.txt
0,31654766.txt
0,31654749.txt
0,31654732.txt
0,31654690.txt
0,31654684.txt
0,31654683.txt
0,31654671.txt
0,31654637.txt
0,31654630.txt
0,31654604.txt
0,31654598.txt
0,31654573.txt
0,31654536.txt
0,31654516.txt
0,31654514.txt
0,31654479.txt
0,31654474.txt
0,31654372.txt
0,31654361.txt
0,31654313.txt
0,31654295.txt
0,31654278.txt
0,31654167.txt
0,31654120.txt
0,31654062.txt
0,31653980.txt
0,31653979.txt
0,31653965.txt
0,31653918.txt
0,31653916.txt
0,31653913.txt
0,31653857.txt
0,31653718.txt
0,31653694.txt
0,31653683.txt
0,31653484.txt
0,31653445.txt
0,31653397.txt
0,31653270.txt
0,31653230.txt
0,31653203.txt
0,31653171.txt
0,31653156.txt
0,31653155.txt
0,31653153.txt
0,31653145.txt
0,31653142.txt
0,31653141.txt
0,31653122.txt
0,31653117.txt
0,31653104.txt
0,31653097.txt
0,31653070.txt
0,31653035.txt
0,31652964.txt
0,31652959.txt
0,31652928.txt
0,31652893.txt
0,31652871.txt
0,31652870.txt
0,31652847.txt
0,31652834.txt
0,31652833.txt
0,31652782.txt
0,31652763.txt
0,31652757.txt
0,31652745.txt
0,31652738.txt
0,31652670.txt
0,31652599.txt
0,31652598.txt
0,31652595.txt
0,31652591.txt
0,31652590.txt
0,31652529.txt
0,31652514.txt
0,31652509.txt
0,31652508.txt
0,31652496.txt
0,31652410.txt
0,31652392.txt
0,31652377.txt
0,31652357.txt
0,31652252.txt
0,31652152.txt
0,31652113.txt
0,31652089.txt
0,31651970.txt
0,31651900.txt
0,31651864.txt
0,31651854.txt
0,31651810.txt
0,31651808.txt
0,31651735.txt
0,31651732.txt
0,31651649.txt
0,31651563.txt
0,31651454.txt
0,31651323.txt
0,31651279.txt
0,31651258.txt
0,31651247.txt
0,31651242.txt
0,31651237.txt
0,31651142.txt
0,31651085.txt
0,31651080.txt
0,31651074.txt
0,31650986.txt
0,31650957.txt
0,31650956.txt
0,31650954.txt
0,31650901.txt
0,31650769.txt
0,31650721.txt
0,31650719.txt
0,31650681.txt
0,31650680.txt
0,31650671.txt
0,31650510.txt
0,31650509.txt
0,31650508.txt
0,31650465.txt
0,31650408.txt
0,31650236.txt
0,31650224.txt
0,31650087.txt
0,31650081.txt
0,31650052.txt
0,31650049.txt
0,31650039.txt
0,31650029.txt
0,31650025.txt
0,31649973.txt
0,31649960.txt
0,31649959.txt
0,31649958.txt
0,31649957.txt
0,31649956.txt
0,31649942.txt
0,31649895.txt
0,31649841.txt
0,31649826.txt
0,31649794.txt
0,31649751.txt
0,31649744.txt
0,31649696.txt
0,31649681.txt
0,31649663.txt
0,31649651.txt
0,31649625.txt
0,31649543.txt
0,31649352.txt
0,31649351.txt
0,31649332.txt
0,31649328.txt
0,31649314.txt
0,31649284.txt
0,31649265.txt
0,31649200.txt
0,31649144.txt
0,31649131.txt
0,31649096.txt
0,31649051.txt
0,31649041.txt
0,31649031.txt
0,31648983.txt
0,31648940.txt
0,31648857.txt
0,31648817.txt
0,31648804.txt
0,31648727.txt
0,31648726.txt
0,31648725.txt
0,31648724.txt
0,31648723.txt
0,31648722.txt
0,31648721.txt
0,31648720.txt
0,31648648.txt
0,31648581.txt
0,31648572.txt
0,31648566.txt
0,31648548.txt
0,31648530.txt
0,31648512.txt
0,31648492.txt
0,31648478.txt
0,31648465.txt
0,31648368.txt
0,31648335.txt
0,31648290.txt
0,31648288.txt
0,31648277.txt
0,31648254.txt
0,31648236.txt
0,31648121.txt
0,31648031.txt
0,31648004.txt
0,31647944.txt
0,31647943.txt
0,31647907.txt
0,31647898.txt
0,31647883.txt
0,31647877.txt
0,31647847.txt
0,31647845.txt
0,31647831.txt
0,31647806.txt
0,31647789.txt
0,31647715.txt
0,31647710.txt
0,31647706.txt
0,31647704.txt
0,31647664.txt
0,31647640.txt
0,31647558.txt
0,31647546.txt
0,31647415.txt
0,31647405.txt
0,31647403.txt
0,31647394.txt
0,31647392.txt
0,31647187.txt
0,31647170.txt
0,31647120.txt
0,31647092.txt
0,31647057.txt
0,31647050.txt
0,31647013.txt
0,31647006.txt
0,31646973.txt
0,31646886.txt
0,31646828.txt
0,31646785.txt
0,31646660.txt
0,31646654.txt
0,31646465.txt
0,31646461.txt
0,31646460.txt
0,31646338.txt
0,31646247.txt
0,31646205.txt
0,31646144.txt
0,31646134.txt
0,31646102.txt
0,31646096.txt
0,31646004.txt
0,31645729.txt
0,31645720.txt
0,31645713.txt
0,31645678.txt
0,31645677.txt
0,31645650.txt
0,31645535.txt
0,31645453.txt
0,31645452.txt
0,31645450.txt
0,31645449.txt
0,31645448.txt
0,31645447.txt
0,31645446.txt
0,31645445.txt
0,31645430.txt
0,31645421.txt
0,31645398.txt
0,31645394.txt
0,31645223.txt
0,31645218.txt
0,31645133.txt
0,31644243.txt
0,31644223.txt
0,31644202.txt
0,31644200.txt
0,31644194.txt
0,31644192.txt
0,31644169.txt
0,31644130.txt
0,31644110.txt
0,31644075.txt
0,31644058.txt
0,31644039.txt
0,31644004.txt
0,31643985.txt
0,31643973.txt
0,31643966.txt
0,31643870.txt
0,31643865.txt
0,31643840.txt
0,31643839.txt
0,31643832.txt
0,31643708.txt
0,31643672.txt
0,31643648.txt
0,31643636.txt
0,31643634.txt
0,31643624.txt
0,31643613.txt
0,31643600.txt
0,31643591.txt
0,31643590.txt
0,31643585.txt
0,31643571.txt
0,31643550.txt
0,31643535.txt
0,31643468.txt
0,31643405.txt
0,31643351.txt
0,31643343.txt
0,31643326.txt
0,31643311.txt
0,31643294.txt
0,31643253.txt
0,31643250.txt
0,31643247.txt
0,31643235.txt
0,31643211.txt
0,31645053.txt
0,31644966.txt
0,31644914.txt
0,31644906.txt
0,31644888.txt
0,31644878.txt
0,31644826.txt
0,31644824.txt
0,31644804.txt
0,31644704.txt
0,31644681.txt
0,31644665.txt
0,31644618.txt
0,31644615.txt
0,31644607.txt
0,31644604.txt
0,31644572.txt
0,31644555.txt
0,31644552.txt
0,31644502.txt
0,31644501.txt
0,31644499.txt
0,31644497.txt
0,31644426.txt
0,31644409.txt
0,31644382.txt
0,31643169.txt
0,31643074.txt
0,31643072.txt
0,31642970.txt
0,31642899.txt
0,31642820.txt
0,31642641.txt
0,31642638.txt
0,31642539.txt
0,31642534.txt
0,31642501.txt
0,31642472.txt
0,31642343.txt
0,31642331.txt
0,31642232.txt
0,31642206.txt
0,31642193.txt
0,31642013.txt
0,31641938.txt
0,31641856.txt
0,31641850.txt
0,31641849.txt
0,31641840.txt
0,31641814.txt
0,31641784.txt
0,31641781.txt
0,31641777.txt
0,31641757.txt
0,31641710.txt
0,31641673.txt
0,31641659.txt
0,31641623.txt
0,31641451.txt
0,31641351.txt
0,31641348.txt
0,31641341.txt
0,31641316.txt
0,31641310.txt
0,31641308.txt
0,31641304.txt
0,31641280.txt
0,31641227.txt
0,31641172.txt
0,31641168.txt
0,31641164.txt
0,31641163.txt
0,31641155.txt
0,31641151.txt
0,31641147.txt
0,31641136.txt
0,31641111.txt
0,31641093.txt
0,31641090.txt
0,31641088.txt
0,31641086.txt
0,31641082.txt
0,31641059.txt
0,31640989.txt
0,31640987.txt
0,31640958.txt
0,31640841.txt
0,31640840.txt
0,31640807.txt
0,31640801.txt
0,31640786.txt
0,31640765.txt
0,31640723.txt
0,31640718.txt
0,31640710.txt
0,31640701.txt
0,31640700.txt
0,31640696.txt
0,31640665.txt
0,31640646.txt
0,31640639.txt
0,31640627.txt
0,31640625.txt
0,31640616.txt
0,31640605.txt
0,31640596.txt
0,31640579.txt
0,31640578.txt
0,31640575.txt
0,31640560.txt
0,31640557.txt
0,31640552.txt
0,31640509.txt
0,31640505.txt
0,31640474.txt
0,31640454.txt
0,31640401.txt
0,31640339.txt
0,31640283.txt
0,31640211.txt
0,31640188.txt
0,31640184.txt
0,31640177.txt
0,31640141.txt
0,31640137.txt
0,31640127.txt
0,31640124.txt
0,31640076.txt
0,31639734.txt
0,31639559.txt
0,31639520.txt
0,31639473.txt
0,31639468.txt
0,31639450.txt
0,31639391.txt
0,31639373.txt
0,31639372.txt
0,31639288.txt
0,31639253.txt
0,31639184.txt
0,31639164.txt
0,31639143.txt
0,31639131.txt
0,31639052.txt
0,31639042.txt
0,31639030.txt
0,31639029.txt
0,31639014.txt
0,31639000.txt
0,31638995.txt
0,31638994.txt
0,31638922.txt
0,31638903.txt
0,31638831.txt
0,31638658.txt
0,31638611.txt
0,31638585.txt
0,31638576.txt
0,31638467.txt
0,31638357.txt
0,31638305.txt
0,31638294.txt
0,31638292.txt
0,31638225.txt
0,31638222.txt
0,31638187.txt
0,31638154.txt
0,31638146.txt
0,31638041.txt
0,31638019.txt
0,31638005.txt
0,31638002.txt
0,31637925.txt
0,31637902.txt
0,31637850.txt
0,31637761.txt
0,31637760.txt
0,31637759.txt
0,31637743.txt
0,31637634.txt
0,31637632.txt
0,31637631.txt
0,31637629.txt
0,31637606.txt
0,31637526.txt
0,31637514.txt
0,31637442.txt
0,31637432.txt
0,31637384.txt
0,31637357.txt
0,31637319.txt
0,31637298.txt
0,31637294.txt
0,31637221.txt
0,31637144.txt
0,31637126.txt
0,31637055.txt
0,31636999.txt
0,31636919.txt
0,31636800.txt
0,31636788.txt
0,31636736.txt
0,31636718.txt
0,31636701.txt
0,31636636.txt
0,31636628.txt
0,31636623.txt
0,31636622.txt
0,31636617.txt
0,31636613.txt
0,31636534.txt
0,31636479.txt
0,31636475.txt
0,31636465.txt
0,31636464.txt
0,31636462.txt
0,31636453.txt
0,31636417.txt
0,31636332.txt
0,31636298.txt
0,31636289.txt
0,31636245.txt
0,31636238.txt
0,31636205.txt
0,31636135.txt
0,31636123.txt
0,31636109.txt
0,31636094.txt
0,31636086.txt
0,31636070.txt
0,31636065.txt
0,31636044.txt
0,31636034.txt
0,31635892.txt
0,31635744.txt
0,31635685.txt
0,31635519.txt
0,31635508.txt
0,31635495.txt
0,31635467.txt
0,31635466.txt
0,31635465.txt
0,31635445.txt
0,31635440.txt
0,31635426.txt
0,31635418.txt
0,31635401.txt
0,31635391.txt
0,31635365.txt
0,31635316.txt
0,31635289.txt
0,31635238.txt
0,31635227.txt
0,31635218.txt
0,31635198.txt
0,31635161.txt
0,31635156.txt
0,31635078.txt
0,31635053.txt
0,31635044.txt
0,31634891.txt
0,31634862.txt
0,31634861.txt
0,31634860.txt
0,31634859.txt
0,31634779.txt
0,31634721.txt
0,31634688.txt
0,31634645.txt
0,31634640.txt
0,31634614.txt
0,31634555.txt
0,31634527.txt
0,31634510.txt
0,31634495.txt
0,31634494.txt
0,31634492.txt
0,31634491.txt
0,31634467.txt
0,31634460.txt
0,31634412.txt
0,31634398.txt
0,31634378.txt
0,31634352.txt
0,31634329.txt
0,31634324.txt
0,31634298.txt
0,31634199.txt
0,31634198.txt
0,31634193.txt
0,31634191.txt
0,31634167.txt
0,31634059.txt
0,31634051.txt
0,31634048.txt
0,31634033.txt
0,31633997.txt
0,31633853.txt
0,31633849.txt
0,31633814.txt
0,31633812.txt
0,31633784.txt
0,31633514.txt
0,31633479.txt
0,31633447.txt
0,31633442.txt
0,31633391.txt
0,31633330.txt
0,31633232.txt
0,31633216.txt
0,31633158.txt
0,31633017.txt
0,31632969.txt
0,31632965.txt
0,31632934.txt
0,31632867.txt
0,31632743.txt
0,31632742.txt
0,31632667.txt
0,31632645.txt
0,31632635.txt
0,31632477.txt
0,31632440.txt
0,31632432.txt
0,31632422.txt
0,31632414.txt
0,31632411.txt
0,31632408.txt
0,31632406.txt
0,31632395.txt
0,31632390.txt
0,31632368.txt
0,31632367.txt
0,31632364.txt
0,31632228.txt
0,31632226.txt
0,31632225.txt
0,31632224.txt
0,31632185.txt
0,31632162.txt
0,31632139.txt
0,31632101.txt
0,31632097.txt
0,31632065.txt
0,31631857.txt
0,31631806.txt
0,31631804.txt
0,31631794.txt
0,31631785.txt
0,31631782.txt
0,31631777.txt
0,31631714.txt
0,31631612.txt
0,31631605.txt
0,31631569.txt
0,31631558.txt
0,31631528.txt
0,31631425.txt
0,31631402.txt
0,31631325.txt
0,31631215.txt
0,31631191.txt
0,31631053.txt
0,31631052.txt
0,31631046.txt
0,31631035.txt
0,31630990.txt
0,31630962.txt
0,31630940.txt
0,31630939.txt
0,31630686.txt
0,31630680.txt
0,31630558.txt
0,31630512.txt
0,31630500.txt
0,31630482.txt
0,31630452.txt
0,31630413.txt
0,31630401.txt
0,31630396.txt
0,31630392.txt
0,31630331.txt
0,31630275.txt
0,31630274.txt
0,31630210.txt
0,31630209.txt
0,31630167.txt
0,31630166.txt
0,31630119.txt
0,31629990.txt
0,31629889.txt
0,31629875.txt
0,31629825.txt
0,31629820.txt
0,31629807.txt
0,31629779.txt
0,31629769.txt
0,31629649.txt
0,31629602.txt
0,31629580.txt
0,31629571.txt
0,31629537.txt
0,31629518.txt
0,31629470.txt
0,31629468.txt
0,31629405.txt
0,31629287.txt
0,31629228.txt
0,31629226.txt
0,31629170.txt
0,31629108.txt
0,31629093.txt
0,31629083.txt
0,31629079.txt
0,31629076.txt
0,31629045.txt
0,31629015.txt
0,31628980.txt
0,31628948.txt
0,31628915.txt
0,31628848.txt
0,31628837.txt
0,31628772.txt
0,31628736.txt
0,31628684.txt
0,31628656.txt
0,31628650.txt
0,31628631.txt
0,31628525.txt
0,31628510.txt
0,31628473.txt
0,31628461.txt
0,31628446.txt
0,31628440.txt
0,31628410.txt
0,31628368.txt
0,31628350.txt
0,31628331.txt
0,31628321.txt
0,31628252.txt
0,31628166.txt
0,31628087.txt
0,31628069.txt
0,31628040.txt
0,31628031.txt
0,31628027.txt
0,31628024.txt
0,31628022.txt
0,31627984.txt
0,31627903.txt
0,31627866.txt
0,31627776.txt
0,31627772.txt
0,31627753.txt
0,31627741.txt
0,31627733.txt
0,31627709.txt
0,31627415.txt
0,31627389.txt
0,31627371.txt
0,31627345.txt
0,31627308.txt
0,31627298.txt
0,31627274.txt
0,31627264.txt
0,31627257.txt
0,31627250.txt
0,31627214.txt
0,31627126.txt
0,31627038.txt
0,31627017.txt
0,31627006.txt
0,31626982.txt
0,31626981.txt
0,31626964.txt
0,31626899.txt
0,31626876.txt
0,31626875.txt
0,31626874.txt
0,31626853.txt
0,31626813.txt
0,31626803.txt
0,31626786.txt
0,31626703.txt
0,31626690.txt
0,31626689.txt
0,31626661.txt
0,31626660.txt
0,31626639.txt
0,31626554.txt
0,31626317.txt
0,31626130.txt
0,31626125.txt
0,31626113.txt
